City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Qaqortoq,GL,2022-11-09 17:32:07,60.7167,-46.0333,28.67,81,100,2.08
296,Sabha,LY,2022-11-09 17:32:07,27.0377,14.4283,67.64,43,1,8.5
297,Bethanien,NA,2022-11-09 17:32:08,-26.502,17.1583,75.02,17,81,16.22
298,Ulladulla,AU,2022-11-09 17:32:08,-35.35,150.4667,54.05,87,0,4.32
299,Hukuntsi,BW,2022-11-09 17:32:08,-24.0,21.75,83.21,28,53,10.07
300,Kavaratti,IN,2022-11-09 17:32:09,10.5669,72.642,82.62,68,10,4.32
301,Gorontalo,ID,2022-11-09 17:32:10,0.5412,123.0595,75.69,94,98,2.33
302,Leeuwarden,NL,2022-11-09 17:32:10,53.2014,5.8086,54.0,94,75,10.36
303,Ambilobe,MG,2022-11-09 17:32:10,-13.2,49.05,77.4,60,77,5.99
304,Isiro,CD,2022-11-09 17:32:11,2.7739,27.616,67.5,99,100,2.82
305,Atyrau,KZ,2022-11-09 17:30:00,47.1167,51.8833,37.42,81,75,2.24
306,Barsovo,RU,2022-11-09 17:32:11,61.1667,73.1667,30.33,98,97,3.89
307,Saraza,PH,2022-11-09 17:32:12,8.7356,117.78,79.63,89,96,8.34
308,Camalu,MX,2022-11-09 17:32:12,30.85,-116.0667,64.09,66,65,15.46
309,Aklavik,CA,2022-11-09 17:32:12,68.2191,-135.0107,10.4,85,0,4.61
310,Marienburg,PL,2022-11-09 17:32:13,54.0359,19.0266,49.03,75,100,10.96
311,San Rafael Del Sur,NI,2022-11-09 17:32:13,11.8485,-86.4384,85.17,76,94,5.06
312,Victoria,HK,2022-11-09 17:30:52,22.2855,114.1577,75.38,85,0,11.01
313,Puerto Quijarro,BO,2022-11-09 17:32:14,-17.7833,-57.7667,105.04,12,13,5.1
314,Nautla,MX,2022-11-09 17:32:15,20.2167,-96.7833,81.88,63,0,10.4
315,Saint Anthony,US,2022-11-09 17:32:15,45.0205,-93.218,60.89,95,100,11.5
316,Grand-Santi,GF,2022-11-09 17:32:15,4.25,-54.3833,86.59,59,83,2.64
317,Jonesboro,US,2022-11-09 17:27:38,35.8423,-90.7043,75.2,56,0,10.36
318,Ulaanbaatar,MN,2022-11-09 17:32:16,47.9077,106.8832,12.33,85,40,4.47
319,Alugan,PH,2022-11-09 17:32:16,12.2188,125.4808,78.8,87,100,6.49
320,Aswan,EG,2022-11-09 17:32:17,24.0934,32.907,76.3,31,0,5.75
321,Karratha,AU,2022-11-09 17:32:17,-20.7377,116.8463,70.97,56,0,15.86
322,Khujner,IN,2022-11-09 17:33:17,23.7833,76.6,73.69,42,52,5.14
323,Ramjibanpur,IN,2022-11-09 17:33:18,22.8333,87.6167,71.92,57,1,5.55
324,Atambua,ID,2022-11-09 17:33:18,-9.1061,124.8925,75.56,87,36,2.1
325,Lompoc,US,2022-11-09 17:33:19,34.6391,-120.4579,56.59,90,0,3.44
326,Kaeo,NZ,2022-11-09 17:33:19,-35.1,173.7833,56.32,95,71,5.21
327,Tual,ID,2022-11-09 17:33:19,-5.6667,132.75,83.1,76,88,10.25
328,Luderitz,NA,2022-11-09 17:33:20,-26.6481,15.1594,63.21,66,100,23.13
329,Fatsa,TR,2022-11-09 17:33:21,41.0278,37.5014,53.4,76,100,1.48
330,Los Llanos De Aridane,ES,2022-11-09 17:30:14,28.6585,-17.9182,71.35,84,20,9.22
331,Sao Jose Da Coroa Grande,BR,2022-11-09 17:33:21,-8.8978,-35.1478,82.17,67,12,9.91
332,Necochea,AR,2022-11-09 17:33:22,-38.5473,-58.7368,80.92,31,66,12.3
333,Ouadda,CF,2022-11-09 17:33:22,8.0777,22.4007,74.73,37,28,4.0
334,Nguruka,TZ,2022-11-09 17:33:23,-5.1092,31.0419,66.7,91,100,8.61
335,Avera,US,2022-11-09 17:33:23,33.194,-82.5271,63.55,51,100,17.31
336,Meulaboh,ID,2022-11-09 17:33:23,4.1363,96.1285,77.05,90,89,5.61
337,Ponta Do Sol,PT,2022-11-09 17:33:24,32.6667,-17.1,72.72,82,57,4.52
338,Plettenberg Bay,ZA,2022-11-09 17:33:24,-34.0527,23.3716,61.0,78,34,6.29
339,Batemans Bay,AU,2022-11-09 17:33:25,-35.7167,150.1833,52.68,93,5,4.05
340,Oranjemund,NA,2022-11-09 17:33:25,-28.55,16.4333,60.75,77,81,17.65
341,Vila Velha,BR,2022-11-09 17:33:26,-20.3297,-40.2925,80.55,78,0,8.05
342,Poltavka,RU,2022-11-09 17:33:26,54.3663,71.7632,29.53,90,100,11.03
343,Ikongo,MG,2022-11-09 17:33:27,-21.8833,47.4333,69.28,94,76,3.18
344,Venice,US,2022-11-09 17:31:17,27.0998,-82.4543,77.99,77,98,5.99
345,Wajima,JP,2022-11-09 17:33:27,37.4,136.9,56.61,68,78,5.01
346,Tahta,EG,2022-11-09 17:33:28,26.7693,31.5021,70.65,46,0,8.5
347,Zalantun,CN,2022-11-09 17:33:28,48.0,122.7167,26.56,66,100,3.96
348,Faya,SA,2022-11-09 17:33:29,18.3851,42.4509,62.71,70,3,1.48
349,Singaraja,ID,2022-11-09 17:33:29,-8.112,115.0882,79.11,83,85,3.58
350,Dromolaxia,CY,2022-11-09 17:33:30,34.8761,33.586,62.26,67,0,4.61
351,Yatou,CN,2022-11-09 17:33:30,37.15,122.3833,54.97,92,41,4.72
352,Tiznit,MA,2022-11-09 17:33:31,29.5833,-9.5,67.05,50,72,4.81
353,Suntar,RU,2022-11-09 17:33:31,62.1444,117.6319,19.04,94,99,7.45
354,Jacobabad,PK,2022-11-09 17:33:32,28.281,68.4388,75.16,38,42,3.33
355,La Ronge,CA,2022-11-09 17:33:32,55.1001,-105.2842,-0.15,85,20,4.61
356,Pangnirtung,CA,2022-11-09 17:33:32,66.1451,-65.7125,14.0,73,75,6.91
357,Gezing,AT,2022-11-09 17:33:33,47.9178,13.1299,49.14,96,20,4.61
358,Laguna,US,2022-11-09 17:32:44,38.421,-121.4238,53.15,82,0,12.66
359,Wonthaggi,AU,2022-11-09 17:33:33,-38.6044,145.5913,61.83,74,49,7.27
360,Ponta Delgada,PT,2022-11-09 17:33:34,37.7333,-25.6667,70.5,82,20,14.97
361,Mandalgovi,MN,2022-11-09 17:33:34,45.7625,106.2708,36.64,52,99,9.04
362,Rundu,NA,2022-11-09 17:33:34,-17.9333,19.7667,86.16,25,62,4.27
363,Westport,US,2022-11-09 17:30:40,41.1415,-73.3579,54.9,49,0,5.75
364,Kirkwall,GB,2022-11-09 17:33:35,58.9848,-2.9587,50.05,81,75,14.97
365,Makakilo City,US,2022-11-09 17:33:35,21.3469,-158.0858,75.52,70,40,9.22
366,Tombouctou,ML,2022-11-09 17:33:35,20.0,-3.0,79.7,11,49,5.06
367,Vestmanna,FO,2022-11-09 17:34:36,62.1564,-7.1664,47.32,93,100,16.11
368,Tchibanga,GA,2022-11-09 17:33:27,-2.85,11.0333,72.75,97,99,2.95
369,Wanaka,NZ,2022-11-09 17:34:36,-44.7,169.15,52.11,69,81,1.99
370,Shediac,CA,2022-11-09 17:34:37,46.2198,-64.5411,43.09,45,20,6.91
371,Khorramshahr,IR,2022-11-09 17:34:37,30.4397,48.1664,73.36,43,97,0.0
372,Dondo,MZ,2022-11-09 17:34:38,-19.6094,34.7431,78.31,80,95,10.89
373,Salamiyah,SY,2022-11-09 17:34:38,35.0113,37.0532,60.73,61,73,6.38
374,Rota,ES,2022-11-09 17:34:38,36.6224,-6.3586,69.22,83,20,5.75
375,Nacala,MZ,2022-11-09 17:34:39,-14.5428,40.6728,77.02,83,3,12.93
376,Lagoa,PT,2022-11-09 17:32:53,39.05,-27.9833,66.2,81,82,16.98
377,Chumikan,RU,2022-11-09 17:34:39,54.7183,135.315,22.82,70,100,13.27
378,Barcelos,PT,2022-11-09 17:34:39,41.5388,-8.6151,62.74,92,89,4.12
379,Sainte-Suzanne,RE,2022-11-09 17:34:40,-20.9061,55.6089,75.42,72,49,10.36
380,Karasburg,NA,2022-11-09 17:34:40,-28.0167,18.75,73.72,16,84,12.86
381,Tandil,AR,2022-11-09 17:30:02,-37.3217,-59.1332,78.69,19,91,14.56
382,Atbasar,KZ,2022-11-09 17:34:40,51.8,68.3333,25.83,93,98,10.25
383,Kruisfontein,ZA,2022-11-09 17:34:41,-34.0033,24.7314,61.88,79,26,11.7
384,Chilca,PE,2022-11-09 17:34:41,-12.5211,-76.7372,65.53,79,49,9.19
385,West Monroe,US,2022-11-09 17:32:27,32.5185,-92.1476,81.01,50,0,6.91
386,Talara,PE,2022-11-09 17:34:41,-4.5772,-81.2719,75.96,60,0,11.5
387,Ferrol,ES,2022-11-09 17:34:42,43.4832,-8.2369,63.12,86,79,4.92
388,Cantagallo,CO,2022-11-09 17:34:42,7.376,-73.9196,79.38,63,100,0.92
389,Mayo,US,2022-11-09 17:34:42,38.8876,-76.5119,59.13,60,0,5.75
390,San Luis,AR,2022-11-09 17:31:26,-33.295,-66.3356,87.57,20,74,20.29
391,Zaranj,AF,2022-11-09 17:32:52,30.9667,61.8833,58.96,36,47,7.94
392,Namatanai,PG,2022-11-09 17:34:43,-3.6667,152.4333,80.13,81,63,4.74
393,Cedar Rapids,US,2022-11-09 17:33:43,42.0083,-91.6441,70.81,70,0,13.8
394,Batagay,RU,2022-11-09 17:34:44,67.6333,134.6333,-14.78,93,98,3.74
395,Nisia Floresta,BR,2022-11-09 17:34:44,-6.0911,-35.2086,86.81,55,4,12.37
396,Kabanjahe,ID,2022-11-09 17:34:44,3.1001,98.4908,63.68,95,93,1.01
397,Ilebo,CD,2022-11-09 17:34:45,-4.3167,20.5833,71.02,98,100,1.77
398,Nauta,PE,2022-11-09 17:34:45,-4.5061,-73.5757,95.86,37,32,3.58
399,Usinsk,RU,2022-11-09 17:34:45,65.9939,57.5281,26.67,95,100,7.23
400,Mareeba,AU,2022-11-09 17:34:45,-17.0,145.4333,70.52,89,14,3.69
401,Matagami,CA,2022-11-09 17:34:46,49.7502,-77.6328,30.31,93,100,11.5
402,Birao,CF,2022-11-09 17:34:46,10.2849,22.7882,79.11,23,3,5.82
403,Cascas,PE,2022-11-09 17:34:47,-7.4833,-78.8167,76.71,44,86,11.52
404,Turochak,RU,2022-11-09 17:34:47,52.2576,87.1224,23.2,96,93,2.37
405,Buzmeyin,TM,2022-11-09 17:34:47,38.0507,58.2056,40.73,81,0,9.22
406,Zhezkazgan,KZ,2022-11-09 17:34:48,47.8043,67.7144,29.8,81,64,6.35
407,Veraval,IN,2022-11-09 17:34:48,20.9,70.3667,78.78,70,1,4.41
408,Jaisalmer,IN,2022-11-09 17:34:48,26.9147,70.9181,77.99,31,12,6.51
409,Blythe,US,2022-11-09 17:34:49,33.6103,-114.5964,66.65,37,75,12.66
410,Haines Junction,CA,2022-11-09 17:34:49,60.7522,-137.5108,1.35,78,100,1.14
411,Kutum,SD,2022-11-09 17:34:49,14.2,24.6667,73.02,19,8,13.18
412,Port-Cartier,CA,2022-11-09 17:33:40,50.0334,-66.8654,34.02,35,68,5.48
413,Dudinka,RU,2022-11-09 17:34:50,69.4058,86.1778,-18.29,100,100,4.47
414,Voskresenskoye,RU,2022-11-09 17:35:50,56.8381,45.4317,40.84,95,100,7.7
415,Mendi,PG,2022-11-09 17:35:51,-6.1761,143.6513,55.44,97,100,2.13
416,Morant Bay,JM,2022-11-09 17:35:51,17.8815,-76.4093,89.22,77,18,7.11
417,Las Vegas,US,2022-11-09 17:30:53,36.175,-115.1372,56.26,38,0,13.8
418,Dingzhou,CN,2022-11-09 17:35:51,38.5131,114.9956,50.11,80,61,3.71
419,Kaseda,JP,2022-11-09 17:35:52,31.4167,130.3167,63.41,78,37,7.63
420,Bitung,ID,2022-11-09 17:35:52,1.4451,125.1824,76.05,83,99,3.71
421,Ariquemes,BR,2022-11-09 17:35:52,-9.9133,-63.0408,102.43,24,27,1.48
422,Carballo,ES,2022-11-09 17:35:53,43.213,-8.691,62.76,88,83,3.33
423,Sisimiut,GL,2022-11-09 17:35:53,66.9395,-53.6735,11.16,68,100,11.54
424,Lingdong,CN,2022-11-09 17:35:54,46.5669,131.1453,29.64,62,77,5.28
425,Oussouye,SN,2022-11-09 17:35:54,12.485,-16.5469,91.58,44,2,8.19
426,Paraiso,CR,2022-11-09 17:35:55,9.8383,-83.8656,74.41,85,89,1.52
427,Griffith,US,2022-11-09 17:32:37,41.5284,-87.4237,63.05,47,100,10.36
428,Boa Vista,BR,2022-11-09 17:35:55,2.8197,-60.6733,82.38,65,40,6.91
429,Yumen,CN,2022-11-09 17:35:56,40.2833,97.2,34.43,46,59,7.78
430,Rach Gia,VN,2022-11-09 17:35:56,10.0167,105.0833,78.13,84,99,4.47
431,Narsaq,GL,2022-11-09 17:35:56,60.9167,-46.05,35.82,82,100,2.04
432,Chicama,PE,2022-11-09 17:35:57,-7.8447,-79.1469,64.94,58,83,10.92
433,Mastic Beach,US,2022-11-09 17:35:57,40.7668,-72.8521,55.04,57,0,4.0
434,Bundaberg,AU,2022-11-09 17:35:58,-24.85,152.35,62.22,92,8,4.0
435,San Policarpo,PH,2022-11-09 17:35:06,12.1791,125.5072,79.38,86,100,6.98
436,Labuhan,ID,2022-11-09 17:35:59,-6.8844,112.2051,80.85,76,100,5.91
437,Iskateley,RU,2022-11-09 17:35:59,67.6803,53.1512,18.16,96,37,5.12
438,Karakol,KG,2022-11-09 17:35:59,42.4907,78.3936,24.98,50,69,5.77
439,Takapau,NZ,2022-11-09 17:36:00,-40.0333,176.35,55.72,97,99,9.42
440,Nouadhibou,MR,2022-11-09 17:36:00,20.931,-17.0347,73.38,73,0,16.11
441,Sur,OM,2022-11-09 17:36:01,22.5667,59.5289,79.48,66,0,2.51
442,Khandyga,RU,2022-11-09 17:36:01,62.6667,135.6,-33.23,99,76,2.26
443,Atar,MR,2022-11-09 17:36:01,20.5169,-13.0499,90.3,11,53,4.88
444,Havre-Saint-Pierre,CA,2022-11-09 17:36:02,50.2334,-63.5986,34.16,34,75,12.66
445,Ixtapa,MX,2022-11-09 17:36:03,20.7,-105.2,82.22,61,0,5.99
446,Altamont,US,2022-11-09 17:36:03,42.2068,-121.7372,35.98,90,40,1.99
447,Dunedin,NZ,2022-11-09 17:32:28,-45.8742,170.5036,47.8,69,9,3.29
448,Port Moresby,PG,2022-11-09 17:33:47,-9.4431,147.1797,75.54,88,43,12.37
449,Sao Filipe,CV,2022-11-09 17:31:28,14.8961,-24.4956,78.73,68,100,6.06
450,Taoudenni,ML,2022-11-09 17:36:04,22.6783,-3.9836,82.22,9,57,9.55
451,Bangkalan,ID,2022-11-09 17:36:04,-7.0455,112.7351,79.43,82,100,2.33
452,Shaunavon,CA,2022-11-09 17:36:05,49.6501,-108.4181,1.18,84,74,6.17
453,San Cristobal,VE,2022-11-09 17:36:05,7.7669,-72.225,80.78,67,98,0.63
454,Buala,SB,2022-11-09 17:36:05,-8.145,159.5921,79.23,84,100,3.65
455,Pauini,BR,2022-11-09 17:36:06,-7.7136,-66.9764,99.73,28,51,1.68
456,Athabasca,CA,2022-11-09 17:36:06,54.7169,-113.2854,0.01,84,18,7.54
457,Saint Joseph,US,2022-11-09 17:32:30,39.7686,-94.8466,67.55,86,100,16.11
458,Along,IN,2022-11-09 17:36:07,28.1667,94.7667,59.09,86,2,1.92
459,La Asuncion,VE,2022-11-09 17:36:07,11.0333,-63.8628,87.53,70,100,11.5
460,Polson,US,2022-11-09 17:37:08,47.6936,-114.1632,19.78,82,100,4.0
461,Helden,DE,2022-11-09 17:37:08,51.115,7.9519,53.02,78,96,6.64
462,Ouro Fino,BR,2022-11-09 17:37:09,-22.2831,-46.3692,75.51,59,55,5.37
463,Hanchuan,CN,2022-11-09 17:37:09,30.65,113.7667,64.51,51,0,4.16
464,Araxa,BR,2022-11-09 17:37:10,-19.5933,-46.9406,78.76,57,20,6.91
465,Camacha,PT,2022-11-09 17:37:10,33.0833,-16.3333,67.42,68,20,9.22
466,Gobabis,NA,2022-11-09 17:37:10,-22.45,18.9667,81.37,17,13,7.2
467,Donnacona,CA,2022-11-09 17:37:11,46.6804,-71.7239,42.12,48,21,3.44
468,Jining,CN,2022-11-09 17:37:11,35.405,116.5814,56.71,76,81,5.91
469,Buraydah,SA,2022-11-09 17:37:12,26.326,43.975,73.85,23,100,10.51
470,Weatherford,US,2022-11-09 17:33:13,32.7593,-97.7972,77.79,72,69,3.0
471,Tibagi,BR,2022-11-09 17:37:13,-24.5094,-50.4136,79.23,28,4,6.58
472,Priiskovyy,RU,2022-11-09 17:37:13,51.9333,116.6333,16.23,74,3,3.87
473,Tabou,CI,2022-11-09 17:37:14,4.423,-7.3528,79.54,79,63,7.31
474,Isangel,VU,2022-11-09 17:37:14,-19.55,169.2667,76.23,89,15,6.73
475,Portage,US,2022-11-09 17:37:15,41.1667,-81.1998,63.03,29,0,8.99
476,San Remo,IT,2022-11-09 17:37:15,43.8182,7.7612,59.85,90,100,4.76
477,Kenora,CA,2022-11-09 17:34:35,49.8167,-94.4337,34.77,86,100,8.05
478,Duayaw Nkwanta,GH,2022-11-09 17:37:16,7.1724,-2.1028,77.52,69,53,1.36
479,Tavistock,GB,2022-11-09 17:37:16,50.5494,-4.1442,53.89,88,58,1.01
480,Khorixas,NA,2022-11-09 17:37:17,-20.3667,14.9667,72.84,36,0,19.24
481,Tubuala,PA,2022-11-09 17:37:17,9.5167,-79.0333,81.77,76,91,10.31
482,Casa Nova,BR,2022-11-09 17:37:17,-9.4167,-41.1333,88.92,42,39,7.99
483,Vysokogornyy,RU,2022-11-09 17:37:18,50.1167,139.15,19.62,69,83,17.78
484,Hokitika,NZ,2022-11-09 17:37:18,-42.7167,170.9667,54.91,74,0,7.92
485,San Lorenzo,PY,2022-11-09 17:37:19,-25.3333,-57.5333,88.74,29,0,9.22
486,Souillac,MU,2022-11-09 17:37:19,-20.5167,57.5167,73.78,78,20,2.3
487,Amuntai,ID,2022-11-09 17:37:20,-2.4177,115.2494,73.54,99,87,0.94
488,Saint-Augustin,CA,2022-11-09 17:37:20,51.226,-58.6502,33.84,36,9,18.79
489,Sumbawanga,TZ,2022-11-09 17:37:21,-7.9667,31.6167,63.91,77,88,5.23
490,Ancud,CL,2022-11-09 17:37:21,-41.8697,-73.8203,56.66,80,99,6.76
491,Kristiinankaupunki,FI,2022-11-09 17:37:21,62.2743,21.376,47.1,97,100,12.59
492,Vorta,RO,2022-11-09 17:37:22,46.0167,22.6833,49.15,77,55,3.31
493,Dawei,MM,2022-11-09 17:37:23,14.0833,98.2,74.25,82,100,4.16
494,Stokmarknes,NO,2022-11-09 17:37:23,68.5646,14.9108,39.18,52,0,16.11
495,Pakxan,LA,2022-11-09 17:37:23,18.3778,103.6601,65.28,74,52,4.16
496,Bilma,NE,2022-11-09 17:37:24,18.6853,12.9164,76.89,17,0,8.59
497,Agadir,MA,2022-11-09 17:35:08,30.4202,-9.5982,77.45,55,86,6.67
498,Kankon,IN,2022-11-09 17:37:25,15.0167,74.0167,80.4,60,3,6.29
499,Peniche,PT,2022-11-09 17:37:25,39.3558,-9.3811,65.08,89,11,1.63
500,Jinchang,CN,2022-11-09 17:37:25,38.4953,102.1739,42.85,52,8,3.53
501,Tobetsu,JP,2022-11-09 17:37:26,43.2169,141.5169,46.53,85,70,5.1
502,Tarumovka,RU,2022-11-09 17:37:26,44.0761,46.5361,50.4,89,99,7.52
503,Khani,GE,2022-11-09 17:37:27,41.9563,42.9566,44.17,90,100,0.69
504,Smithers,CA,2022-11-09 17:37:27,54.7804,-127.1743,3.52,78,75,4.61
505,Benguela,AO,2022-11-09 17:37:28,-12.5763,13.4055,76.01,71,47,8.34
506,Pakaur,IN,2022-11-09 17:38:28,24.6333,87.85,72.28,56,0,3.65
507,Kipushi,CD,2022-11-09 17:38:29,-11.7667,27.2333,62.91,95,99,4.0
508,Grand-Lahou,CI,2022-11-09 17:38:29,5.1367,-5.0242,80.35,77,25,10.16
509,Oum Hadjer,TD,2022-11-09 17:38:29,13.2954,19.6966,87.15,17,3,9.55
510,Tezu,IN,2022-11-09 17:38:30,27.9167,96.1667,64.78,57,40,4.05
511,Sitrah,BH,2022-11-09 17:38:30,26.1547,50.6206,84.2,58,3,12.66
512,Juneau,US,2022-11-09 17:37:51,58.3019,-134.4197,30.22,91,75,0.0
513,Kailua,US,2022-11-09 17:34:00,21.4022,-157.7394,76.98,82,26,3.0
514,Swinoujscie,PL,2022-11-09 17:38:31,53.9105,14.2471,52.18,84,100,13.69
515,Zaysan,KZ,2022-11-09 17:38:31,47.4667,84.8667,27.41,75,92,6.4
516,Molochnoye,RU,2022-11-09 17:38:32,59.2917,39.6787,43.18,98,100,9.37
517,Auchi,NG,2022-11-09 17:38:32,7.0667,6.2667,80.62,59,100,3.83
518,Ankang,CN,2022-11-09 17:37:17,32.68,109.0172,60.31,84,70,2.55
519,Newtonhill,GB,2022-11-09 17:38:33,57.0333,-2.15,49.95,79,57,9.22
520,Birjand,IR,2022-11-09 17:38:33,32.8663,59.2211,50.47,32,20,4.61
521,Mirnyy,RU,2022-11-09 17:38:33,62.5353,113.9611,17.24,92,100,8.99
522,Calama,CL,2022-11-09 17:38:34,-22.4667,-68.9333,70.29,10,0,20.71
523,Idah,NG,2022-11-09 17:36:01,7.1065,6.7342,82.26,58,100,3.98
524,Ouahigouya,BF,2022-11-09 17:38:34,13.5828,-2.4216,86.2,14,2,7.02
525,Shambu,ET,2022-11-09 17:38:35,9.5667,37.1,51.51,84,77,1.23
526,Thiruvananthapuram,IN,2022-11-09 17:36:26,8.4833,76.9167,80.58,83,40,3.44
527,Davenda,RU,2022-11-09 17:38:35,53.5556,119.317,8.26,92,5,3.11
528,Vangaindrano,MG,2022-11-09 17:38:36,-23.35,47.6,73.26,85,9,8.19
529,Iesolo,IT,2022-11-09 17:38:36,45.5331,12.6448,58.42,63,85,2.53
530,Vallenar,CL,2022-11-09 17:37:16,-28.5708,-70.7581,78.98,24,16,11.5
531,Santa Rosa,PH,2022-11-09 17:34:53,14.3122,121.1114,82.38,85,80,7.94
532,Bani,DO,2022-11-09 17:38:37,18.2833,-70.3333,87.24,64,1,8.34
533,Jiuquan,CN,2022-11-09 17:38:37,39.7432,98.5174,36.59,43,26,3.65
534,Sompeta,IN,2022-11-09 17:38:38,18.9333,84.6,75.07,73,58,4.92
535,Danville,US,2022-11-09 17:38:38,36.586,-79.395,63.28,53,0,4.0
536,Christchurch,NZ,2022-11-09 17:37:15,-43.5333,172.6333,52.92,62,100,9.22
537,Padang,ID,2022-11-09 17:38:39,-0.9492,100.3543,77.04,87,100,2.55
538,Farah,AF,2022-11-09 17:38:39,32.5,62.5,54.54,38,16,1.9
539,Itoman,JP,2022-11-09 17:38:39,26.1247,127.6694,73.42,88,100,12.66
540,Santa Cruz De Tenerife,ES,2022-11-09 17:38:13,28.4682,-16.2546,74.79,71,20,3.44
541,Maturin,VE,2022-11-09 17:38:40,9.75,-63.1767,85.84,100,100,3.44
542,Dullewala,PK,2022-11-09 17:38:40,31.8359,71.4362,70.12,48,17,8.05
543,Belozerskoye,RU,2022-11-09 17:38:40,55.8214,65.5842,29.25,91,100,11.34
544,Santa Maria Del Oro,MX,2022-11-09 17:38:41,25.9333,-105.3667,76.62,22,0,8.23
545,Haapsalu,EE,2022-11-09 17:38:41,58.9431,23.5414,52.02,92,100,15.23
546,Cayenne,GF,2022-11-09 17:38:41,4.9333,-52.3333,82.44,78,75,4.61
547,Svetlaya,RU,2022-11-09 17:38:42,46.5389,138.3297,36.39,38,3,20.09
548,Loukhi,RU,2022-11-09 17:38:42,66.0764,33.0381,33.39,97,96,4.7
549,Constitucion,CL,2022-11-09 17:37:32,-35.3333,-72.4167,54.99,95,100,13.53
550,Sugod,PH,2022-11-09 17:38:43,12.987,124.0805,80.15,87,99,9.6
551,Kourou,GF,2022-11-09 17:39:43,5.1552,-52.6478,82.45,81,100,6.24
552,Turukhansk,RU,2022-11-09 17:39:43,65.8167,87.9833,-22.14,100,75,2.46
553,Uyuni,BO,2022-11-09 17:39:44,-20.4597,-66.825,59.88,9,1,24.2
554,Padre Paraiso,BR,2022-11-09 17:39:44,-17.0742,-41.4844,84.85,34,100,4.45
